name,symbol,isot_symbol,atomic_number,mass_number,abundance,mass [u],mass_uncertainty [u],spin,parity,is_radioactive,half_life [s],half_life_uncertainty [s],gfactor,gfactor_uncertainty,quadrupole_moment [b],quadrupole_moment_uncertainty [b]
Radon,Rn,²²⁶Rn,86,226,0.0,226.03086138,1.1247e-5,0.0,1,true,444.0,6.0,0.0,0.0,0.0,0.0
Radon,Rn,²²⁷Rn,86,227,0.0,227.035304393,1.5127e-5,1.5,1,true,20.2,0.4,,,,
Radon,Rn,²²⁸Rn,86,228,0.0,228.037835415,1.8977e-5,0.0,1,true,65.0,2.0,0.0,0.0,0.0,0.0
Radon,Rn,²²⁹Rn,86,229,0.0,229.042257272,1.4e-5,2.5,1,true,11.9,1.3,,,,
Radon,Rn,²³⁰Rn,86,230,0.0,230.045271,0.000215,0.0,1,true,24.0,3.0000000000000004e-7,0.0,0.0,0.0,0.0
Radon,Rn,²³¹Rn,86,231,0.0,231.049973,0.000322,0.5,1,true,2.0,3.0000000000000004e-7,,,0.0,0.0
Francium,Fr,¹⁹⁷Fr,87,197,0.0,197.011008086,6.0584e-5,3.5,-1,true,0.0023,0.0019,,,,
Francium,Fr,¹⁹⁸Fr,87,198,0.0,198.010282081,3.3419e-5,3.0,1,true,0.015,0.003,,,,
Francium,Fr,¹⁹⁹Fr,87,199,0.0,199.007269384,1.4734e-5,0.5,1,true,0.0066,0.0022,,,0.0,0.0
Francium,Fr,²⁰⁰Fr,87,200,0.0,200.006584666,3.2769e-5,3.0,1,true,0.0475,0.0028,,,,
Francium,Fr,²⁰¹Fr,87,201,0.0,201.003852491,9.747e-6,4.5,-1,true,0.0628,0.0019,,,,
Francium,Fr,²⁰²Fr,87,202,0.0,202.003329637,6.476e-6,3.0,1,true,0.372,0.012,1.3,0.016666666666666666,,
Francium,Fr,²⁰³Fr,87,203,0.0,203.000940867,6.689e-6,4.5,-1,true,0.55,0.01,0.8311111111111111,0.008888888888888889,-0.47,0.02
Francium,Fr,²⁰⁴Fr,87,204,0.0,204.000651972,2.6389e-5,3.0,1,true,1.75,0.26,1.33,0.01,-0.141,0.009
Francium,Fr,²⁰⁵Fr,87,205,0.0,204.998593854,8.399e-6,4.5,-1,true,3.9,0.07,0.8444444444444444,0.006666666666666666,-0.305,0.018
Francium,Fr,²⁰⁶Fr,87,206,0.0,205.998661441,2.9856e-5,3.0,1,true,16.0,,1.3233333333333335,0.016666666666666666,-0.354,0.009
Francium,Fr,²⁰⁷Fr,87,207,0.0,206.99694145,1.8847e-5,4.5,-1,true,14.8,0.1,0.86,0.008888888888888889,-0.24,0.02
Francium,Fr,²⁰⁸Fr,87,208,0.0,207.997139082,1.2514e-5,7.0,1,true,59.1,0.3,0.6728571428571428,0.005714285714285714,0.052,0.011
Francium,Fr,²⁰⁹Fr,87,209,0.0,208.995939701,1.2349e-5,4.5,-1,true,50.5,0.7,0.8733333333333334,0.011111111111111112,-0.26,0.02
Francium,Fr,²¹⁰Fr,87,210,0.0,209.996410596,1.4407e-5,6.0,1,true,190.8,3.5999999999999996,0.73,0.008333333333333333,0.21,0.02
Francium,Fr,²¹¹Fr,87,211,0.0,210.995555189,1.2872e-5,4.5,-1,true,186.0,1.2,0.8822222222222222,0.011111111111111112,-0.21,0.02
Francium,Fr,²¹²Fr,87,212,0.0,211.99622542,9.419e-6,5.0,1,true,1200.0,36.0,0.9179999999999999,0.01,-0.1,0.002
Francium,Fr,²¹³Fr,87,213,0.0,212.99618441,5.053e-6,4.5,-1,true,34.14,0.06,0.8866666666666667,0.0022222222222222222,-0.138,0.003
Francium,Fr,²¹⁴Fr,87,214,0.0,213.998971193,9.145e-6,1.0,-1,true,0.00551,0.00013000000000000002,0.241,0.016,,
Francium,Fr,²¹⁵Fr,87,215,0.0,215.000341534,7.585e-6,4.5,-1,true,9.000000000000001e-8,4.0e-9,,,,
Francium,Fr,²¹⁶Fr,87,216,0.0,216.003189523,4.48e-6,1.0,-1,true,7.000000000000001e-7,2.0e-8,,,,
Francium,Fr,²¹⁷Fr,87,217,0.0,217.00463198,7.011e-6,4.5,-1,true,2.2e-5,4.9999999999999996e-6,,,,
Francium,Fr,²¹⁸Fr,87,218,0.0,218.00757862,4.546e-6,1.0,-1,true,0.0014,0.0005,,,,
Francium,Fr,²¹⁹Fr,87,219,0.0,219.009250664,7.38e-6,4.5,-1,true,0.0225,0.0017,,,,
Francium,Fr,²²⁰Fr,87,220,0.0,220.012326789,4.324e-6,1.0,1,true,27.4,0.3,-0.66,0.01,0.487,0.008
Francium,Fr,²²¹Fr,87,221,0.0,221.014253714,5.245e-6,2.5,-1,true,288.06,0.3,0.628,0.008,-1.02,0.03
Francium,Fr,²²²Fr,87,222,0.0,222.017582615,8.0e-6,2.0,-1,true,852.0,18.0,0.315,0.005,0.51,0.04
Francium,Fr,²²³Fr,87,223,0.0,223.019734241,2.073e-6,1.5,-1,true,1320.0,4.2,,,,
Francium,Fr,²²⁴Fr,87,224,0.0,224.023348096,1.2e-5,1.0,-1,true,199.8,6.0,,,,
Francium,Fr,²²⁵Fr,87,225,0.0,225.025572466,1.2847e-5,1.5,-1,true,237.0,8.4,0.7066666666666667,0.006666666666666667,1.33,0.02
Francium,Fr,²²⁶Fr,87,226,0.0,226.029544512,6.688e-6,1.0,-1,true,48.5,0.7,0.0712,0.0014,-1.37,0.03
Francium,Fr,²²⁷Fr,87,227,0.0,227.031865413,6.332e-6,0.5,1,true,148.20000000000002,1.7999999999999998,2.98,0.04,0.0,0.0
Francium,Fr,²²⁸Fr,87,228,0.0,228.035839433,7.226e-6,2.0,-1,true,38.0,1.0,-0.38,0.005,2.41,0.06
Francium,Fr,²²⁹Fr,87,229,0.0,229.038291443,5.368e-6,0.5,1,true,50.2,0.4,,,0.0,0.0
Francium,Fr,²³⁰Fr,87,230,0.0,230.042390787,7.022e-6,2.0,1,true,19.1,0.5,,,,
Francium,Fr,²³¹Fr,87,231,0.0,231.045175353,8.3e-6,0.5,1,true,17.6,0.6,,,0.0,0.0
Francium,Fr,²³³Fr,87,233,0.0,233.052517833,2.1e-5,0.5,1,true,0.9,0.1,,,0.0,0.0
Radium,Ra,²⁰¹Ra,88,201,0.0,201.012814699,2.1794e-5,1.5,-1,true,0.02,0.03,,,,
Radium,Ra,²⁰²Ra,88,202,0.0,202.009742305,1.6122e-5,0.0,1,true,0.0040999999999999995,0.0011,0.0,0.0,0.0,0.0
Radium,Ra,²⁰³Ra,88,203,0.0,203.009233907,1.04e-5,1.5,-1,true,0.036000000000000004,0.013000000000000001,,,,
Radium,Ra,²⁰⁴Ra,88,204,0.0,204.006506855,9.58e-6,0.0,1,true,0.06,0.009000000000000001,0.0,0.0,0.0,0.0
Radium,Ra,²⁰⁵Ra,88,205,0.0,205.006230692,2.4446e-5,1.5,-1,true,0.22,0.05,,,,
Radium,Ra,²⁰⁶Ra,88,206,0.0,206.003827842,1.9332e-5,0.0,1,true,0.24,0.02,0.0,0.0,0.0,0.0
Radium,Ra,²⁰⁷Ra,88,207,0.0,207.00377242,6.2572e-5,2.5,-1,true,1.38,0.18,,,,
Radium,Ra,²⁰⁸Ra,88,208,0.0,208.001855012,9.686e-6,0.0,1,true,1.11,0.045,0.0,0.0,0.0,0.0
Radium,Ra,²⁰⁹Ra,88,209,0.0,209.001994902,6.169e-6,2.5,-1,true,4.71,0.08,0.3444,0.0052,0.39,0.04
Radium,Ra,²¹⁰Ra,88,210,0.0,210.000475406,9.868e-6,0.0,1,true,4.0,0.1,0.0,0.0,0.0,0.0
Radium,Ra,²¹¹Ra,88,211,0.0,211.000893049,5.331e-6,2.5,-1,true,12.6,1.2,0.3496,0.0016,0.46,0.04
Radium,Ra,²¹²Ra,88,212,0.0,211.999786619,1.1007e-5,0.0,1,true,13.0,0.2,0.0,0.0,0.0,0.0
Radium,Ra,²¹³Ra,88,213,0.0,213.000370971,1.054e-5,0.5,-1,true,163.8,3.0,1.22,0.004,0.0,0.0
Radium,Ra,²¹⁴Ra,88,214,0.0,214.00009956,5.636e-6,0.0,1,true,2.437,0.016,0.0,0.0,0.0,0.0
Radium,Ra,²¹⁵Ra,88,215,0.0,215.002718208,7.73e-6,4.5,1,true,0.0016690000000000001,9.0e-6,,,,
Radium,Ra,²¹⁶Ra,88,216,0.0,216.003533534,8.592e-6,0.0,1,true,1.72e-7,7.000000000000001e-9,0.0,0.0,0.0,0.0
Radium,Ra,²¹⁷Ra,88,217,0.0,217.006322676,7.564e-6,4.5,1,true,1.95e-6,1.2e-7,,,,
Radium,Ra,²¹⁸Ra,88,218,0.0,218.007134297,1.0528e-5,0.0,1,true,2.5909999999999998e-5,1.4e-7,0.0,0.0,0.0,0.0
Radium,Ra,²¹⁹Ra,88,219,0.0,219.010084715,7.315e-6,3.5,1,true,0.009000000000000001,0.002,,,,
Radium,Ra,²²⁰Ra,88,220,0.0,220.011027542,8.153e-6,0.0,1,true,0.0181,0.0012,0.0,0.0,0.0,0.0
Radium,Ra,²²¹Ra,88,221,0.0,221.013917293,4.97e-6,2.5,1,true,25.0,4.0,,,,
Radium,Ra,²²²Ra,88,222,0.0,222.015373371,4.781e-6,0.0,1,true,33.6,0.4,0.0,0.0,0.0,0.0
Radium,Ra,²²³Ra,88,223,0.0,223.018500648,2.243e-6,1.5,1,true,988001.28,86.4,0.17946666666666666,0.0005333333333333334,1.22,0.03
Radium,Ra,²²⁴Ra,88,224,0.0,224.020210361,1.944e-6,0.0,1,true,313770.24,120.96,0.0,0.0,0.0,0.0
Radium,Ra,²²⁵Ra,88,225,0.0,225.023610502,2.786e-6,0.5,1,true,1.280448e6,16416.0,,,0.0,0.0
Radium,Ra,²²⁶Ra,88,226,0.0,226.025408186,2.068e-6,0.0,1,true,5.04910816e10,2.20898482e8,0.0,0.0,0.0,0.0
Radium,Ra,²²⁷Ra,88,227,0.0,227.029176205,2.089e-6,1.5,1,true,2532.0,30.0,-0.26733333333333337,0.0007333333333333333,1.53,0.06
Radium,Ra,²²⁸Ra,88,228,0.0,228.031068574,2.141e-6,0.0,1,true,1.814523245e8,946707.7799999999,0.0,0.0,0.0,0.0
Radium,Ra,²²⁹Ra,88,229,0.0,229.034956703,1.6576e-5,2.5,1,true,240.0,12.0,0.19968,0.00056,2.99,0.12
Radium,Ra,²³⁰Ra,88,230,0.0,230.037054776,1.1053e-5,0.0,1,true,5580.0,120.0,0.0,0.0,0.0,0.0
Radium,Ra,²³¹Ra,88,231,0.0,231.041027085,1.2206e-5,2.5,1,true,104.0,1.0,-0.14216,0.00044,,
Radium,Ra,²³²Ra,88,232,0.0,232.043475267,9.823e-6,0.0,1,true,240.0,18.0,0.0,0.0,0.0,0.0
Radium,Ra,²³³Ra,88,233,0.0,233.04759457,9.235e-6,0.5,1,true,30.0,5.0,,,0.0,0.0
Radium,Ra,²³⁴Ra,88,234,0.0,234.0503821,9.0e-6,0.0,1,true,30.0,10.0,0.0,0.0,0.0,0.0
Radium,Ra,²³⁵Ra,88,235,0.0,235.05489,0.000322,2.5,1,true,5.0,,,,,
Actinium,Ac,²⁰⁵Ac,89,205,0.0,205.015144152,6.3682e-5,4.5,-1,true,0.08,0.06,,,,
Actinium,Ac,²⁰⁶Ac,89,206,0.0,206.014476477,6.9874e-5,3.0,1,true,0.025,0.007,,,,
Actinium,Ac,²⁰⁷Ac,89,207,0.0,207.011965967,6.0384e-5,4.5,-1,true,0.031,0.008,,,,
Actinium,Ac,²⁰⁸Ac,89,208,0.0,208.011552251,6.9225e-5,3.0,1,true,0.097,0.015,,,,
Actinium,Ac,²⁰⁹Ac,89,209,0.0,209.009495375,5.9953e-5,4.5,-1,true,0.094,0.01,,,,
Actinium,Ac,²¹⁰Ac,89,210,0.0,210.009408625,6.6782e-5,7.0,1,true,0.35000000000000003,0.04,,,,
Actinium,Ac,²¹¹Ac,89,211,0.0,211.007668846,5.7706e-5,4.5,-1,true,0.213,0.025,,,,
Actinium,Ac,²¹²Ac,89,212,0.0,212.007836442,2.3492e-5,7.0,1,true,0.895,0.028,,,,
Actinium,Ac,²¹³Ac,89,213,0.0,213.006592665,1.2522e-5,4.5,-1,true,0.738,0.016,,,,
Actinium,Ac,²¹⁴Ac,89,214,0.0,214.0069064,1.4547e-5,5.0,1,true,8.2,0.2,,,,
Actinium,Ac,²¹⁵Ac,89,215,0.0,215.006474061,1.3318e-5,4.5,-1,true,0.171,0.01,,,,
Actinium,Ac,²¹⁶Ac,89,216,0.0,216.008749101,9.908e-6,1.0,-1,true,0.00043999999999999996,1.6e-5,,,,
Actinium,Ac,²¹⁷Ac,89,217,0.0,217.009342325,1.2048e-5,4.5,-1,true,6.900000000000001e-8,4.0e-9,0.8511111111111112,0.011111111111111112,,
Actinium,Ac,²¹⁸Ac,89,218,0.0,218.01164886,6.1853e-5,1.0,-1,true,1.0e-6,4.0e-8,,,,
Actinium,Ac,²¹⁹Ac,89,219,0.0,219.012420425,5.5263e-5,4.5,-1,true,9.4e-6,1.0e-6,,,,
Actinium,Ac,²²⁰Ac,89,220,0.0,220.014754527,6.579e-6,3.0,-1,true,0.02636,0.00019,,,,
Actinium,Ac,²²¹Ac,89,221,0.0,221.015599721,6.1086e-5,4.5,-1,true,0.052000000000000005,0.002,,,,
Actinium,Ac,²²²Ac,89,222,0.0,222.017844232,5.044e-6,1.0,-1,true,5.0,0.5,,,,
Actinium,Ac,²²³Ac,89,223,0.0,223.019135982,7.457e-6,2.5,-1,true,126.0,3.0,,,,
Actinium,Ac,²²⁴Ac,89,224,0.0,224.021722249,4.389e-6,0.0,-1,true,10008.0,576.0,0.0,0.0,0.0,0.0
Actinium,Ac,²²⁵Ac,89,225,0.0,225.023228601,5.107e-6,1.5,-1,true,857001.6000000001,181.44,,,,
Actinium,Ac,²²⁶Ac,89,226,0.0,226.026096999,3.327e-6,1.0,-1,true,105732.0,432.0,,,,
Actinium,Ac,²²⁷Ac,89,227,0.0,227.027750594,2.068e-6,1.5,-1,true,6.87057392872e8,94670.778,,,,
Actinium,Ac,²²⁸Ac,89,228,0.0,228.031019685,2.247e-6,3.0,1,true,22140.0,72.0,,,,
Actinium,Ac,²²⁹Ac,89,229,0.0,229.032947,1.3e-5,1.5,1,true,3762.0,30.0,,,,
Actinium,Ac,²³⁰Ac,89,230,0.0,230.036327,1.7e-5,1.0,1,true,122.0,3.0,,,,
Actinium,Ac,²³¹Ac,89,231,0.0,231.038393,1.4e-5,0.5,1,true,450.0,6.0,,,0.0,0.0
Actinium,Ac,²³²Ac,89,232,0.0,232.042034,1.4e-5,1.0,1,true,118.8,4.8,,,,
Actinium,Ac,²³³Ac,89,233,0.0,233.044346,1.4e-5,0.5,1,true,143.0,10.0,,,0.0,0.0
Actinium,Ac,²³⁴Ac,89,234,0.0,234.048139,1.5e-5,1.0,1,true,45.0,2.0,,,,
Actinium,Ac,²³⁵Ac,89,235,0.0,235.05084,1.5e-5,0.5,1,true,62.0,4.0,,,0.0,0.0
Actinium,Ac,²³⁶Ac,89,236,0.0,236.054988,4.1e-5,3.0,1,true,270.0,216.0,,,,
Actinium,Ac,²³⁷Ac,89,237,0.0,237.057993,0.000429,0.5,1,true,23.0,,,,0.0,0.0
Thorium,Th,²⁰⁸Th,90,208,0.0,208.017915348,3.4208e-5,0.0,1,true,0.0024,0.0012,0.0,0.0,0.0,0.0
Thorium,Th,²⁰⁹Th,90,209,0.0,209.017601,0.000111,2.5,-1,true,0.06,,,,,
Thorium,Th,²¹⁰Th,90,210,0.0,210.015093515,2.0299e-5,0.0,1,true,0.016,0.0036000000000000003,0.0,0.0,0.0,0.0
Thorium,Th,²¹¹Th,90,211,0.0,211.014896923,9.2399e-5,2.5,-1,true,0.048,0.02,,,,
Thorium,Th,²¹²Th,90,212,0.0,212.01300157,1.0852e-5,0.0,1,true,0.0317,0.0013000000000000002,0.0,0.0,0.0,0.0
Thorium,Th,²¹³Th,90,213,0.0,213.01301147,9.895e-6,2.5,-1,true,0.14400000000000002,0.021,,,,
Thorium,Th,²¹⁴Th,90,214,0.0,214.01148148,1.1445e-5,0.0,1,true,0.08700000000000001,0.01,0.0,0.0,0.0,0.0
Thorium,Th,²¹⁵Th,90,215,0.0,215.01172464,6.8e-6,0.5,-1,true,1.35,0.14,,,0.0,0.0
Thorium,Th,²¹⁶Th,90,216,0.0,216.011055933,1.192e-5,0.0,1,true,0.02628,0.00016,0.0,0.0,0.0,0.0
Thorium,Th,²¹⁷Th,90,217,0.0,217.013103443,1.1394e-5,4.5,1,true,0.000248,4.0e-6,,,,
Thorium,Th,²¹⁸Th,90,218,0.0,218.013276248,1.1289e-5,0.0,1,true,1.22e-7,5.0e-9,0.0,0.0,0.0,0.0
Thorium,Th,²¹⁹Th,90,219,0.0,219.015526432,6.0611e-5,4.5,1,true,1.0229999999999998e-6,1.8e-8,,,,
Thorium,Th,²²⁰Th,90,220,0.0,220.015769866,1.4693e-5,0.0,1,true,1.0199999999999999e-5,3.0e-7,0.0,0.0,0.0,0.0
Thorium,Th,²²¹Th,90,221,0.0,221.018185757,8.582e-6,3.5,1,true,0.00175,2.0e-5,,,,
Thorium,Th,²²²Th,90,222,0.0,222.01846822,1.0966e-5,0.0,1,true,0.0022400000000000002,3.0e-5,0.0,0.0,0.0,0.0
Thorium,Th,²²³Th,90,223,0.0,223.020811083,8.527e-6,2.5,1,true,0.6,0.02,,,,
Thorium,Th,²²⁴Th,90,224,0.0,224.021466137,1.031e-5,0.0,1,true,1.04,0.02,0.0,0.0,0.0,0.0
Thorium,Th,²²⁵Th,90,225,0.0,225.023950975,5.467e-6,1.5,1,true,525.0,2.4,,,,
Thorium,Th,²²⁶Th,90,226,0.0,226.024903699,4.81e-6,0.0,1,true,1842.0,1.7999999999999998,0.0,0.0,0.0,0.0
Thorium,Th,²²⁷Th,90,227,0.0,227.027702546,2.241e-6,0.5,1,true,1.6150752000000002e6,345.6,,,0.0,0.0
Thorium,Th,²²⁸Th,90,228,0.0,228.028739741,1.938e-6,0.0,1,true,6.0352620975e7,22089.8482,0.0,0.0,0.0,0.0
Thorium,Th,²²⁹Th,90,229,0.0,229.031761357,2.581e-6,2.5,1,true,2.49804626216e11,5.3646774200000006e8,0.184,0.016,3.11,0.06
Thorium,Th,²³⁰Th,90,230,0.02,230.033132267,1.297e-6,0.0,1,true,2.3793922204e12,9.4670778e9,0.0,0.0,0.0,0.0
Thorium,Th,²³¹Th,90,231,0.0,231.036302764,1.306e-6,2.5,1,true,91872.0,36.0,,,,
Thorium,Th,²³²Th,90,232,99.98,232.038053606,1.525e-6,0.0,1,true,4.41796964e17,3.1556926e15,0.0,0.0,0.0,0.0
Thorium,Th,²³³Th,90,233,0.0,233.041580126,1.528e-6,0.5,1,true,1309.8,2.4,,,0.0,0.0
Thorium,Th,²³⁴Th,90,234,0.0,234.043599801,2.779e-6,0.0,1,true,2.0828448e6,2073.6,0.0,0.0,0.0,0.0
Thorium,Th,²³⁵Th,90,235,0.0,235.047255,1.4e-5,0.5,1,true,432.0,6.0,,,0.0,0.0
Thorium,Th,²³⁶Th,90,236,0.0,236.049657,1.5e-5,0.0,1,true,2238.0,90.0,0.0,0.0,0.0,0.0
Thorium,Th,²³⁷Th,90,237,0.0,237.053629,1.7e-5,2.5,1,true,288.0,30.0,,,,
Thorium,Th,²³⁸Th,90,238,0.0,238.056388,0.000304,0.0,1,true,564.0,120.0,0.0,0.0,0.0,0.0
Thorium,Th,²³⁹Th,90,239,0.0,239.060655,0.000429,3.5,1,true,60.0,,,,,
Protactinium,Pa,²¹¹Pa,91,211,0.0,211.023674036,7.4581e-5,4.5,-1,true,0.006,0.003,,,,
Protactinium,Pa,²¹²Pa,91,212,0.0,212.023184819,9.4047e-5,3.0,1,true,0.0058,0.0019,,,,
Protactinium,Pa,²¹³Pa,91,213,0.0,213.021099644,6.1374e-5,4.5,-1,true,0.0074,0.0024,,,,
Protactinium,Pa,²¹⁴Pa,91,214,0.0,214.020891055,8.718e-5,7.0,1,true,0.017,0.003,,,,
Protactinium,Pa,²¹⁵Pa,91,215,0.0,215.019113955,8.8513e-5,4.5,-1,true,0.014,0.002,,,,
Protactinium,Pa,²¹⁶Pa,91,216,0.0,216.019134633,2.6459e-5,5.0,1,true,0.105,0.012,,,,
Protactinium,Pa,²¹⁷Pa,91,217,0.0,217.018309024,1.3417e-5,4.5,-1,true,0.0038,0.0002,,,,
Protactinium,Pa,²¹⁸Pa,91,218,0.0,218.020021133,1.9158e-5,8.0,-1,true,0.000108,4.9999999999999996e-6,,,,
Protactinium,Pa,²¹⁹Pa,91,219,0.0,219.019949909,7.4831e-5,4.5,-1,true,5.6000000000000005e-8,9.000000000000001e-9,,,,
Protactinium,Pa,²²⁰Pa,91,220,0.0,220.021769753,1.5732e-5,1.0,-1,true,8.499999999999999e-7,6.0e-8,,,,
Protactinium,Pa,²²¹Pa,91,221,0.0,221.021873393,6.3746e-5,4.5,-1,true,5.9e-6,1.6999999999999998e-6,,,,
Protactinium,Pa,²²²Pa,91,222,0.0,222.023687064,9.2975e-5,1.0,-1,true,0.0038,0.0002,,,,
Protactinium,Pa,²²³Pa,91,223,0.0,223.023980414,8.1193e-5,4.5,-1,true,0.0053,0.0003,,,,
Protactinium,Pa,²²⁴Pa,91,224,0.0,224.025617286,8.145e-6,5.0,-1,true,0.844,0.019,,,,
Protactinium,Pa,²²⁵Pa,91,225,0.0,225.026147927,8.7887e-5,2.5,-1,true,1.71,0.1,,,,
Protactinium,Pa,²²⁶Pa,91,226,0.0,226.027948217,1.2037e-5,1.0,-1,true,108.0,12.0,,,,
Protactinium,Pa,²²⁷Pa,91,227,0.0,227.028803586,7.797e-6,2.5,-1,true,2298.0,18.0,,,,
Protactinium,Pa,²²⁸Pa,91,228,0.0,228.031050758,4.659e-6,3.0,1,true,79200.0,3600.0,1.1666666666666667,0.16666666666666666,,
Protactinium,Pa,²²⁹Pa,91,229,0.0,229.032095585,3.521e-6,2.5,1,true,133920.0,3456.0,,,,
Protactinium,Pa,²³⁰Pa,91,230,0.0,230.034539717,3.261e-6,2.0,-1,true,1.5033599999999998e6,43200.0,1.0,0.1,,
Protactinium,Pa,²³¹Pa,91,231,100.0,231.0358825,1.901e-6,1.5,-1,true,1.0303336339e12,6.3113852e9,1.3266666666666667,0.013333333333333334,-1.72,0.05
Protactinium,Pa,²³²Pa,91,232,0.0,232.038590205,8.206e-6,2.0,-1,true,114048.0,1728.0,,,,
Protactinium,Pa,²³³Pa,91,233,0.0,233.040246535,1.433e-6,1.5,-1,true,2.33064e6,1123.2,2.6666666666666665,0.4666666666666666,-3.0,0.4
Protactinium,Pa,²³⁴Pa,91,234,0.0,234.043305555,4.395e-6,4.0,1,true,24120.0,180.0,,,,
Protactinium,Pa,²³⁵Pa,91,235,0.0,235.045399,1.5e-5,1.5,-1,true,1464.0,12.0,,,,
Protactinium,Pa,²³⁷Pa,91,237,0.0,237.051023,1.4e-5,0.5,1,true,522.0,12.0,,,0.0,0.0
Protactinium,Pa,²³⁸Pa,91,238,0.0,238.054637,1.7e-5,3.0,-1,true,136.79999999999998,5.3999999999999995,,,,
Protactinium,Pa,²³⁹Pa,91,239,0.0,239.05726,0.00021,0.5,1,true,6480.0,1800.0,,,0.0,0.0
Protactinium,Pa,²⁴⁰Pa,91,240,0.0,240.061203,0.000215,3.0,1,true,20.0,,,,,
Protactinium,Pa,²⁴¹Pa,91,241,0.0,241.064134,0.000322,0.5,1,true,1680.0,,,,0.0,0.0
Uranium,U,²¹⁵U,92,215,0.0,215.026719774,0.000111794,2.5,-1,true,0.0014,0.0009000000000000001,,,,
Uranium,U,²¹⁶U,92,216,0.0,216.024762829,3.0158e-5,0.0,1,true,0.006900000000000001,0.0029,0.0,0.0,0.0,0.0
Uranium,U,²¹⁷U,92,217,0.0,217.02466,8.6e-5,0.5,-1,true,0.00085,0.00071,,,0.0,0.0
Uranium,U,²¹⁸U,92,218,0.0,218.023504877,1.4722e-5,0.0,1,true,0.000354,9.099999999999999e-5,0.0,0.0,0.0,0.0
Uranium,U,²¹⁹U,92,219,0.0,219.025009233,1.4319e-5,4.5,1,true,5.9999999999999995e-5,7.0e-6,,,,
Uranium,U,²²⁰U,92,220,0.0,220.024706,0.000108,0.0,1,true,6.000000000000001e-8,,0.0,0.0,0.0,0.0
Uranium,U,²²¹U,92,221,0.0,221.026323297,7.744e-5,4.5,1,true,6.6e-7,1.4e-7,,,,
Uranium,U,²²²U,92,222,0.0,222.026057957,5.5817e-5,0.0,1,true,4.7e-6,7.0e-7,0.0,0.0,0.0,0.0
Uranium,U,²²³U,92,223,0.0,223.027960754,6.3396e-5,3.5,1,true,6.5e-5,1.2e-5,,,,
Uranium,U,²²⁴U,92,224,0.0,224.027635913,1.6383e-5,0.0,1,true,0.000396,1.7e-5,0.0,0.0,0.0,0.0
Uranium,U,²²⁵U,92,225,0.0,225.02938505,1.0664e-5,2.5,1,true,0.062,0.004,,,,
Uranium,U,²²⁶U,92,226,0.0,226.029338669,1.1884e-5,0.0,1,true,0.269,0.006,0.0,0.0,0.0,0.0
Uranium,U,²²⁷U,92,227,0.0,227.031181124,9.136e-6,1.5,1,true,66.0,6.0,,,,
Uranium,U,²²⁸U,92,228,0.0,228.031368959,1.4465e-5,0.0,1,true,546.0,12.0,0.0,0.0,0.0,0.0
Uranium,U,²²⁹U,92,229,0.0,229.033505976,6.374e-6,1.5,1,true,3468.0,30.0,,,,
Uranium,U,²³⁰U,92,230,0.0,230.033940114,4.841e-6,0.0,1,true,1.747872e6,1728.0,0.0,0.0,0.0,0.0
Uranium,U,²³¹U,92,231,0.0,231.03629218,2.866e-6,2.5,1,true,362880.0,8640.0,,,,
Uranium,U,²³²U,92,232,0.0,232.037154765,1.941e-6,0.0,1,true,2.1742722014e9,1.26227704e7,0.0,0.0,0.0,0.0
Uranium,U,²³³U,92,233,0.0,233.039634294,2.42e-6,2.5,1,true,5.02354704994e12,4.7335389e9,-0.236,0.02,3.663,0.008
Uranium,U,²³⁴U,92,234,0.0054,234.040950296,1.212e-6,0.0,1,true,7.747225333e12,1.89341556e10,0.0,0.0,0.0,0.0
Uranium,U,²³⁵U,92,235,0.7204,235.043928117,1.198e-6,3.5,-1,true,2.2216075904e16,3.1556926e13,-0.10857142857142857,0.008571428571428572,4.936,0.006
Uranium,U,²³⁶U,92,236,0.0,236.04556613,1.193e-6,0.0,1,true,7.3906320692e14,1.26227704e12,0.0,0.0,0.0,0.0
Uranium,U,²³⁷U,92,237,0.0,237.048728309,1.29e-6,0.5,1,true,583372.7999999999,172.8,,,0.0,0.0
Uranium,U,²³⁸U,92,238,99.2742,238.050786936,1.601e-6,0.0,1,true,1.40838560738e17,9.4670778e13,0.0,0.0,0.0,0.0
Uranium,U,²³⁹U,92,239,0.0,239.054291989,1.612e-6,2.5,1,true,1407.0,1.2,,,,
Uranium,U,²⁴⁰U,92,240,0.0,240.056592411,2.74e-6,0.0,1,true,50760.0,360.0,0.0,0.0,0.0,0.0
Uranium,U,²⁴¹U,92,241,0.0,241.06033,0.00021,3.5,1,true,240.0,,,,,
Uranium,U,²⁴²U,92,242,0.0,242.062931,0.000215,0.0,1,true,1008.0,30.0,0.0,0.0,0.0,0.0
Uranium,U,²⁴³U,92,243,0.0,243.067075,0.000322,4.5,-1,true,960.0,,,,,
Neptunium,Np,²¹⁹Np,93,219,0.0,219.031601865,9.8732e-5,4.5,-1,true,0.00057,0.00045,,,,
Neptunium,Np,²²⁰Np,93,220,0.0,220.03271628,3.2977e-5,1.0,-1,true,2.9e-8,1.1000000000000001e-8,,,,
Neptunium,Np,²²¹Np,93,221,0.0,221.03211,0.000215,4.5,-1,true,3.0000000000000004e-8,,,,,
